0,0.0,0.0,-0.2066420664206642,-0.17343173431734318,-0.2730627306273063,-0.36531365313653136,-0.24723247232472326,-0.5313653136531366,-0.18450184501845018,-0.6752767527675276,-0.28413284132841327,-0.36531365313653136,-0.2988929889298893,-0.6568265682656826,-0.30996309963099633,-0.8560885608856088,-0.31365313653136534,-1.0,-0.12177121771217712,-0.3210332103321033,-0.06273062730627306,-0.6605166051660517,-0.0036900369003690036,-0.8044280442804428,0.04059040590405904,-0.8597785977859779,0.03690036900369004,-0.3025830258302583,0.08856088560885608,-0.6199261992619927,0.11439114391143912,-0.7749077490774908,0.12915129151291513,-0.8487084870848709,0.16605166051660517,-0.30996309963099633,0.1881918819188192,-0.5571955719557196,0.1918819188191882,-0.6900369003690037,0.19557195571955718,-0.7822878228782287
0,0.0,0.0,-0.2029520295202952,-0.15867158671586715,-0.2693726937269373,-0.3505535055350554,-0.24354243542435425,-0.5313653136531366,-0.18450184501845018,-0.6752767527675276,-0.2878228782287823,-0.36162361623616235,-0.3025830258302583,-0.6605166051660517,-0.3025830258302583,-0.8560885608856088,-0.2878228782287823,-1.0,-0.13284132841328414,-0.3247232472324723,-0.08487084870848709,-0.6678966789667896,-0.025830258302583026,-0.8118081180811808,0.02214022140221402,-0.8708487084870848,0.02214022140221402,-0.30996309963099633,0.06642066420664207,-0.6273062730627307,0.1033210332103321,-0.7859778597785978,0.12915129151291513,-0.8671586715867159,0.16236162361623616,-0.31365313653136534,0.17712177121771217,-0.5608856088560885,0.18081180811808117,-0.6974169741697417,0.1918819188191882,-0.8007380073800738
0,0.0,0.0,-0.20220588235294118,-0.15808823529411764,-0.27205882352941174,-0.35661764705882354,-0.2610294117647059,-0.5441176470588235,-0.22058823529411764,-0.6875,-0.2977941176470588,-0.36764705882352944,-0.30514705882352944,-0.6691176470588235,-0.29411764705882354,-0.8602941176470589,-0.27941176470588236,-1.0,-0.15073529411764705,-0.33455882352941174,-0.11029411764705882,-0.6838235294117647,-0.04779411764705882,-0.8198529411764706,0.003676470588235294,-0.875,0.003676470588235294,-0.3235294117647059,0.04044117647058824,-0.6397058823529411,0.08088235294117647,-0.7941176470588235,0.11397058823529412,-0.8823529411764706,0.14338235294117646,-0.3235294117647059,0.15441176470588236,-0.5698529411764706,0.15808823529411764,-0.7058823529411765,0.17279411764705882,-0.8161764705882353
0,0.0,0.0,-0.20817843866171004,-0.1524163568773234,-0.2788104089219331,-0.35687732342007433,-0.25650557620817843,-0.5464684014869888,-0.20074349442379183,-0.6877323420074349,-0.2936802973977695,-0.3643122676579926,-0.29739776951672864,-0.6802973977695167,-0.2825278810408922,-0.8661710037174721,-0.26765799256505574,-1.0,-0.1412639405204461,-0.3382899628252788,-0.10780669144981413,-0.6914498141263941,-0.055762081784386616,-0.8215613382899628,-0.01486988847583643,-0.8736059479553904,0.01486988847583643,-0.3271375464684015,0.048327137546468404,-0.6505576208178439,0.07806691449814127,-0.8029739776951673,0.10780669144981413,-0.8884758364312267,0.1524163568773234,-0.3308550185873606,0.14869888475836432,-0.5762081784386617,0.1524163568773234,-0.7100371747211895,0.16356877323420074,-0.8178438661710037
0,0.0,0.0,-0.20522388059701493,-0.13805970149253732,-0.2873134328358209,-0.3656716417910448,-0.26865671641791045,-0.5895522388059702,-0.2126865671641791,-0.7350746268656716,-0.27611940298507465,-0.35074626865671643,-0.26119402985074625,-0.6828358208955224,-0.24253731343283583,-0.8694029850746269,-0.22388059701492538,-1.0,-0.11194029850746269,-0.3283582089552239,-0.05970149253731343,-0.7052238805970149,-0.026119402985074626,-0.8395522388059702,0.0,-0.8880597014925373,0.048507462686567165,-0.31716417910447764,0.08582089552238806,-0.6753731343283582,0.1044776119402985,-0.8208955223880597,0.11940298507462686,-0.8880597014925373,0.1828358208955224,-0.31716417910447764,0.17537313432835822,-0.5895522388059702,0.16791044776119404,-0.7276119402985075,0.17537313432835822,-0.8246268656716418
0,0.0,0.0,-0.20220588235294118,-0.13602941176470587,-0.2867647058823529,-0.35294117647058826,-0.26838235294117646,-0.5625,-0.22058823529411764,-0.7058823529411765,-0.26838235294117646,-0.3492647058823529,-0.2647058823529412,-0.6727941176470589,-0.25,-0.8639705882352942,-0.23897058823529413,-1.0,-0.11029411764705882,-0.33455882352941174,-0.0625,-0.7022058823529411,-0.03308823529411765,-0.8272058823529411,-0.014705882352941176,-0.8713235294117647,0.04044117647058824,-0.3272058823529412,0.07720588235294118,-0.6764705882352942,0.09191176470588236,-0.8125,0.10294117647058823,-0.875,0.16911764705882354,-0.3272058823529412,0.16911764705882354,-0.5955882352941176,0.16176470588235295,-0.7316176470588235,0.16544117647058823,-0.8308823529411765
0,0.0,0.0,-0.18705035971223022,-0.14028776978417265,-0.25539568345323743,-0.35251798561151076,-0.2302158273381295,-0.539568345323741,-0.18345323741007194,-0.6690647482014388,-0.23741007194244604,-0.3669064748201439,-0.24100719424460432,-0.6762589928057554,-0.23741007194244604,-0.8669064748201439,-0.2302158273381295,-1.0,-0.08273381294964029,-0.34532374100719426,-0.02158273381294964,-0.7014388489208633,0.0,-0.8309352517985612,0.007194244604316547,-0.8669064748201439,0.05755395683453238,-0.33093525179856115,0.10431654676258993,-0.6654676258992805,0.11151079136690648,-0.802158273381295,0.10431654676258993,-0.8525179856115108,0.17985611510791366,-0.3237410071942446,0.17625899280575538,-0.5899280575539568,0.16906474820143885,-0.7158273381294964,0.1618705035971223,-0.7949640287769785
0,0.0,0.0,-0.18085106382978725,-0.1595744680851064,-0.23049645390070922,-0.3723404255319149,-0.19148936170212766,-0.5567375886524822,-0.1347517730496454,-0.6843971631205674,-0.22340425531914893,-0.3617021276595745,-0.2198581560283688,-0.6737588652482269,-0.21631205673758866,-0.8652482269503546,-0.21631205673758866,-1.0,-0.0673758865248227,-0.3333333333333333,0.0,-0.6843971631205674,0.01773049645390071,-0.8014184397163121,0.010638297872340425,-0.8297872340425532,0.07801418439716312,-0.3191489361702128,0.12411347517730496,-0.6560283687943262,0.12411347517730496,-0.7907801418439716,0.1099290780141844,-0.8404255319148937,0.19148936170212766,-0.31560283687943264,0.1950354609929078,-0.5851063829787234,0.18439716312056736,-0.7127659574468085,0.17375886524822695,-0.7943262411347518
0,0.0,0.0,-0.15412186379928317,-0.16845878136200718,-0.1827956989247312,-0.3906810035842294,-0.13978494623655913,-0.5770609318996416,-0.0931899641577061,-0.7132616487455197,-0.17562724014336917,-0.36917562724014336,-0.17204301075268819,-0.6666666666666666,-0.17204301075268819,-0.8566308243727598,-0.1827956989247312,-1.0,-0.03225806451612903,-0.34050179211469533,0.03225806451612903,-0.6702508960573477,0.053763440860215055,-0.7956989247311828,0.03942652329749104,-0.8351254480286738,0.1039426523297491,-0.31899641577060933,0.15053763440860216,-0.6559139784946236,0.15412186379928317,-0.7921146953405018,0.12903225806451613,-0.8458781362007168,0.2222222222222222,-0.3046594982078853,0.22580645161290322,-0.5734767025089605,0.2222222222222222,-0.7025089605734767,0.20430107526881722,-0.7849462365591398
0,0.0,0.0,-0.15658362989323843,-0.1708185053380783,-0.19217081850533807,-0.40213523131672596,-0.1601423487544484,-0.594306049822064,-0.10676156583629894,-0.7188612099644128,-0.199288256227758,-0.35231316725978645,-0.19572953736654805,-0.6512455516014235,-0.18861209964412812,-0.8469750889679716,-0.18505338078291814,-1.0,-0.042704626334519574,-0.3202846975088968,0.03202846975088968,-0.6654804270462633,0.02491103202846975,-0.7651245551601423,-0.014234875444839857,-0.7686832740213523,0.10676156583629894,-0.298932384341637,0.15302491103202848,-0.6441281138790036,0.11743772241992882,-0.7473309608540926,0.05693950177935943,-0.7544483985765125,0.22419928825622776,-0.2918149466192171,0.2313167259786477,-0.5587188612099644,0.19572953736654805,-0.6583629893238434,0.14590747330960854,-0.6868327402135231
